Word,Taboo,Arousal,Valence,CNC,Nmorph,BodyPart,Religious,BodyActs,Disease,Female,Male,SES,Mental,POS,Noun,Mod,Verb,Freq,Polysemy,Nlett,Nphones,NSyll,SyllComplexity,ClosedSyll,Stops,Fricatives
cancel,1.157894737,4.29,3.61,2.41,1,0,0,0,0,0,0,0,0,Verb,0,0,1,18.29,6,6,6,2,0,1,0.5,0.5
worried,1.157894737,5.81,3.27,2.21,2,0,0,0,0,0,0,1,1,Adjective,0,1,0,94.73,2,7,4,2,0,0.5,0.5,0
dresser,1.155172414,2.58,5.28,4.96,1,0,0,0,0,0,0,0,0,Noun,1,0,0,3.57,5,7,5,2,0.5,0,0.5,0.5
tissue,1.155172414,3.1,5.3,4.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.73,3,6,4,2,0,0,0.5,0.5
chow,1.155172414,4.17,6.16,4.47,1,0,0,1,0,0,0,0,0,Noun,1,0,0,6.86,3,4,3,1,0,0,0,1
speak,1.155172414,4.19,5.91,3.7,1,0,0,1,0,0,0,0,0,Verb,0,0,1,187.18,5,5,4,1,1,1,2,1
cozy,1.155172414,3.56,7.28,2.61,1,0,0,0,0,0,0,0,1,Adjective,0,1,0,5.65,4,4,4,2,0,0,0.5,0.5
progress,1.155172414,3.82,6.58,2.12,1,0,0,0,0,0,0,0,0,Noun,1,0,0,21.25,6,8,7,2,1,0.5,1,0.5
beef,1.153846154,4.37,6.11,4.74,1,0,0,0,0,0,1,0,0,Noun,1,0,0,19.71,4,4,3,1,0,1,1,1
hammer,1.152542373,4.56,5.17,4.77,1,0,0,1,0,0,0,0,0,Noun,1,0,0,12.47,10,6,4,2,0,0,0,0.5
sink,1.152542373,3.7,4.62,4.74,1,0,0,0,0,0,0,0,0,Noun,1,0,0,16.92,26,4,4,1,0,1,1,1
sober,1.152542373,4.32,5.95,2.86,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,10.1,7,5,4,2,0,0,0.5,0.5
hallway,1.150943396,2.89,4.78,4.74,2,0,0,0,0,0,0,0,0,Noun,1,0,0,9.55,1,7,5,2,0,0.5,0,0.5
barrel,1.148148148,3.43,4.92,4.86,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.63,6,6,5,2,0,1,0.5,0
event,1.148148148,5.1,6.21,2.69,1,0,0,0,0,0,0,0,0,Noun,1,0,0,26.37,4,5,5,2,0,0.5,0.5,0.5
excitement,1.148148148,6.21,7.62,2.48,1,0,0,0,0,0,0,0,1,Noun,1,0,0,12.31,4,10,9,3,0,1,1,0.333333333
exception,1.148148148,4.35,5.25,1.85,2,0,0,0,0,0,0,0,0,Noun,1,0,0,8.02,3,9,8,3,0,1,0.666666667,0.666666667
investigator,1.145454545,4.35,4.95,4.37,2,0,0,0,0,0,1,0,0,Noun,1,0,0,6.1,3,12,11,5,0.2,0.2,0.6,0.4
quiet,1.145454545,1.95,6.47,2.76,1,0,0,0,0,0,0,0,1,Adjective,0,1,0,117.22,13,5,5,2,0.5,0.5,1,0
secure,1.145454545,3.6,7.08,2.69,1,0,0,0,0,0,0,1,1,Verb,0,0,1,24.33,11,6,6,2,0.5,0.5,0.5,0.5
lively,1.145454545,6.1,7.12,2.36,2,0,0,0,0,0,0,0,1,Adjective,0,1,0,4.06,6,6,5,2,0,0.5,0,0.5
insist,1.145454545,4.55,4.42,2.14,1,0,0,0,0,0,0,0,0,Verb,0,0,1,17.84,3,6,6,2,0,1,0.5,1
awed,1.145454545,4.21,6.05,1.78,2,0,1,0,0,0,0,0,1,Adjective,0,1,0,0.12,2,4,2,1,0,1,1,0
freezer,1.142857143,2.7,5.32,4.87,2,0,0,0,0,0,0,0,0,Noun,1,0,0,5.16,1,7,5,2,0.5,0,0,1
den,1.142857143,2.86,5.11,4.57,1,0,0,0,0,0,0,0,0,Noun,1,0,0,6.12,4,3,3,1,0,1,1,0
kiss,1.142857143,6.05,7.78,4.48,1,0,0,1,0,0,0,0,0,Verb,0,0,1,121.16,6,4,3,1,0,1,1,1
relative,1.142857143,3.86,5.9,2.97,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.78,4,8,7,3,0,0.333333333,0.333333333,0.333333333
natural,1.142857143,3.67,6.42,1.85,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,42.35,13,7,7,3,0,0.333333333,0,0.333333333
suggest,1.142857143,3.75,5.55,1.8,1,0,0,0,0,0,0,0,0,Verb,0,0,1,39.24,5,7,7,2,0,1,1,1.5
windmill,1.140350877,3.52,6.17,4.89,2,0,0,0,0,0,0,0,0,Noun,1,0,0,1.27,2,8,6,2,0,1,0,0
rug,1.140350877,3.24,5,4.79,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.41,1,3,3,1,0,1,1,0
hike,1.140350877,4.32,6.68,4.14,1,0,0,1,0,0,0,0,0,Noun,1,0,0,6.53,5,4,3,1,0,1,1,1
warn,1.140350877,4.65,4.9,2.89,1,0,0,0,0,0,0,0,0,Verb,0,0,1,25.35,4,4,4,1,0,1,0,0
law,1.140350877,3.55,4.55,2.57,1,0,0,0,0,0,0,0,0,Noun,1,0,0,116.31,7,3,2,1,0,0,0,0
subdued,1.140350877,2.95,3.58,1.97,2,0,0,0,0,0,0,0,1,Adjective,0,1,0,0.63,5,7,6,2,0,1,1.5,0.5
vase,1.137931034,3.57,5.77,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,3.84,1,4,1,1,0,1,0,1
rake,1.137931034,4.22,4.75,4.84,1,0,0,0,0,0,0,0,0,Verb,0,0,1,2.98,9,4,3,1,0,1,1,0
groom,1.137931034,4.35,6.84,4.54,1,0,1,1,0,0,1,0,0,Noun,1,0,0,7.82,6,5,4,1,1,1,1,0
freshman,1.137931034,3.82,5.05,3.79,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.35,3,8,7,2,0.5,1,0,1
bonus,1.137931034,6.9,8.05,3.04,1,0,0,0,0,0,0,1,0,Noun,1,0,0,9.2,2,5,5,2,0,0.5,0.5,0.5
artery,1.13559322,4.09,4.29,4.48,1,1,0,0,0,0,0,0,0,Noun,1,0,0,5.31,2,6,6,3,0,0.333333333,0.333333333,0
noisy,1.13559322,5.15,3.21,3.56,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,5.04,2,5,5,2,0,0,0,0.5
pleasure,1.133333333,6.8,7.8,2.04,1,0,0,0,0,0,0,0,1,Noun,1,0,0,80.75,5,8,5,2,0.5,0,0.5,0.5
egg,1.132075472,3.28,5.95,4.97,1,1,0,0,0,0,0,0,0,Noun,1,0,0,26.04,5,3,2,1,0,1,1,0
hurricane,1.132075472,5.75,3.16,4.59,1,0,0,0,0,0,0,0,0,Noun,1,0,0,8.76,1,9,6,3,0,0.333333333,0.333333333,0.333333333
movie,1.132075472,4.39,7.24,4.59,1,0,0,0,0,0,0,0,0,Noun,1,0,0,122.96,2,5,4,2,0,0,0,0.5
niece,1.132075472,3.95,6.52,4.28,1,0,0,0,0,1,0,0,0,Noun,1,0,0,9.53,1,5,3,1,0,1,0,1
invitation,1.132075472,4.94,7.05,3.65,2,0,0,0,0,0,0,0,0,Noun,1,0,0,14.88,2,10,9,4,0,0.5,0.25,0.5
blinds,1.12962963,2.468085106,4.291666667,4.125,2,0,0,0,0,0,0,0,0,Noun,1,0,0,2.14,3,6,6,1,1,1,2,1
ladder,1.12962963,4.09,5.32,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,9.25,8,6,4,2,0,0,0.5,0
disguise,1.12962963,4.36,4.81,3.97,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.8,4,8,6,2,0.5,0.5,1,1
loan,1.12962963,3.3,4.19,3.72,1,0,0,0,0,0,0,1,0,Noun,1,0,0,19.86,3,4,3,1,0,1,0,0
global,1.12962963,3.7,5.57,2.93,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,6.29,2,6,6,2,0.5,0.5,1,0
modest,1.12962963,2.93,6.42,2.21,1,0,0,0,0,1,0,1,0,Adjective,0,1,0,5.88,14,6,6,2,0,0.5,1,0.5
observation,1.12962963,3.23,5.61,2.12,2,0,0,0,0,0,0,0,0,Noun,1,0,0,7.45,5,11,9,4,0,0.5,0.25,0.75
fish,1.127272727,3.33,6.42,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,83.49,6,4,3,1,0,1,0,2
shine,1.127272727,5.19,7.27,3.85,1,0,0,0,0,0,0,0,0,Verb,0,0,1,20.65,11,5,3,1,0,1,0,1
tasty,1.127272727,5.28,6.89,2.86,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,6.31,1,5,5,2,0.5,0,1,0.5
perspective,1.127272727,3.64,6.21,2.38,1,0,0,0,0,0,0,0,0,Noun,1,0,0,8.22,2,11,9,3,0.333333333,0.666666667,1.333333333,0.666666667
farewell,1.127272727,4.2,3.43,2.21,1,0,0,0,0,0,0,0,0,Noun,1,0,0,9.45,2,8,6,2,0,1,0,0.5
picnic,1.125,3.65,7.11,4.83,1,0,0,0,0,0,0,0,0,Noun,1,0,0,11.69,4,6,6,2,0,1,1.5,0
roof,1.125,3.4,4.48,4.79,1,0,0,0,0,0,0,0,0,Noun,1,0,0,35.65,5,4,3,1,0,1,0,1
gift,1.125,4.64,7.27,4.56,1,0,0,0,0,0,0,0,0,Noun,1,0,0,64.51,5,4,4,1,0,1,2,1
circle,1.125,3.33,5.76,4.44,1,0,0,0,0,0,0,0,0,Noun,1,0,0,21.51,11,6,5,2,0,0.5,0.5,0.5
cruise,1.125,4.32,6.47,4.03,1,0,0,0,0,0,0,1,0,Noun,1,0,0,12.27,5,6,4,1,1,1,1,1
flight,1.125,4.2,6.11,3.9,1,0,0,0,0,0,0,1,0,Noun,1,0,0,59.69,12,6,4,1,1,1,1,1
gentleman,1.125,4.14,7.5,3.57,1,0,0,0,0,0,1,1,0,Noun,1,0,0,41.86,2,9,9,3,0,1,0.333333333,0.333333333
industry,1.125,4.25,5.07,3.29,1,0,0,0,0,0,0,0,0,Noun,1,0,0,11.69,3,8,8,3,0.333333333,0.333333333,0.666666667,0.333333333
notify,1.125,3.13,4.9,3.04,1,0,0,0,0,0,0,0,0,Verb,0,0,1,7.2,1,6,6,3,0,0,0.333333333,0.333333333
assist,1.125,3.76,5.95,2.52,1,0,0,0,0,0,0,0,0,Verb,0,0,1,7.84,5,6,5,2,0,0.5,0.5,1
put,1.125,3.86,5.09,2.5,1,0,0,0,0,0,0,0,0,Verb,0,0,1,828.45,10,3,3,1,0,1,2,0
wise,1.125,4.46,7.42,1.97,1,0,1,0,0,0,0,0,1,Adjective,0,1,0,28.47,7,4,3,1,0,1,0,1
lawn,1.122807018,2.62,6.05,4.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,12.35,1,4,3,1,0,1,0,0
backyard,1.122807018,3.88,6.1,4.57,2,0,0,0,0,0,0,0,0,Noun,1,0,0,7.24,2,8,7,2,0,1,1.5,0
move,1.122807018,4.24,4.95,3.25,1,0,0,1,0,0,0,0,0,Verb,0,0,1,418.14,21,4,3,1,0,1,0,1
dare,1.122807018,5.6,4.67,2.28,1,0,0,0,0,0,0,0,0,Verb,0,0,1,55.41,4,4,3,1,0,1,1,0
heaven,1.122807018,4.23,7.5,1.81,1,0,1,0,0,0,0,0,0,Noun,1,0,0,56.61,2,6,5,2,0,0.5,0,1
bean,1.120689655,2.95,6,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,6.84,5,4,3,1,0,1,1,0
ice,1.120689655,3.3,6.06,4.89,1,0,0,0,0,0,0,0,0,Noun,1,0,0,79.55,11,3,2,1,0,1,0,1
scissors,1.120689655,4.02,5.03,4.85,2,0,0,0,0,0,0,0,0,Noun,1,0,0,6.69,3,8,5,2,0,0.5,0,1.5
muscular,1.120689655,4.98,6.32,3.82,2,0,0,0,0,0,1,0,0,Adjective,0,1,0,1.55,4,8,8,3,0.333333333,0.333333333,0.333333333,0.333333333
savior,1.120689655,4.37,6.59,3.04,1,0,1,0,0,0,1,0,0,Noun,1,0,0,3.39,2,6,5,2,0,0.5,0,1
lead,1.118644068,3.95,5.56,4.1,1,0,0,0,0,0,0,0,0,Verb,0,0,1,83.25,31,4,3,1,0,1,1,0
strength,1.116666667,5.3,6.73,2.96,1,0,0,0,0,0,0,0,0,Noun,1,0,0,36.92,9,8,5,1,1,1,1,1
build,1.115384615,3.38,6.33,3.71,1,0,0,0,0,0,0,0,0,Verb,0,0,1,48.08,22,5,4,1,0,1,2,0
eyes,1.114754098,3.18,6.57,4.85,2,1,0,0,0,0,0,0,0,Noun,1,0,0,221.55,1,4,2,1,0,1,0,1
cloth,1.113207547,2.58,6.2,4.9,1,0,0,0,0,0,0,0,0,Noun,1,0,0,6.1,1,5,4,1,1,1,1,1
gold,1.113207547,6.35,7.28,4.81,1,0,0,0,0,0,0,1,0,Noun,1,0,0,78.94,7,4,4,1,0,1,2,0
attention,1.113207547,4.05,6.68,2.3,2,0,0,0,0,0,0,0,1,Noun,1,0,0,98.67,6,9,7,3,0,0.666666667,0.333333333,0.333333333
sheet,1.111111111,2.64,5.57,4.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,11.61,10,5,3,1,0,1,1,1
pie,1.111111111,4.05,6.45,4.92,1,0,0,0,0,0,0,0,0,Noun,1,0,0,28.75,2,3,2,1,0,0,1,0
ship,1.111111111,3.94,6.14,4.87,1,0,0,0,0,0,0,0,0,Noun,1,0,0,98.88,6,4,3,1,0,1,1,1
hospital,1.111111111,5.07,3.52,4.64,1,0,0,0,0,0,0,0,0,Noun,1,0,0,124.2,2,8,8,3,0.333333333,0.333333333,0.666666667,0.666666667
cargo,1.111111111,2.68,5.21,4.62,1,0,0,0,0,0,0,0,0,Noun,1,0,0,9,1,5,5,2,0,0.5,1,0
adult,1.109090909,4.36,5.9,4.4,1,0,0,0,0,0,0,0,0,Noun,1,0,0,14.29,4,5,5,2,0,0.5,1,0
emperor,1.109090909,4.25,4.68,4.35,1,0,1,0,0,0,1,1,0,Noun,1,0,0,13.53,4,7,5,3,0,0.333333333,0.333333333,0
transfer,1.109090909,3.22,5.29,3.04,1,0,0,0,0,0,0,0,0,Noun,1,0,0,20.55,15,8,6,2,0.5,0.5,0.5,0.5
odds,1.109090909,4.39,5.32,2.24,2,0,0,0,0,0,0,0,0,Noun,1,0,0,19.02,2,4,3,1,0,1,1,1
priority,1.109090909,4.85,6.17,1.76,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.18,2,8,8,4,0.25,0.25,0.5,0
honesty,1.109090909,3.32,7.43,1.59,2,0,0,0,0,0,0,0,0,Noun,1,0,0,7.22,2,7,6,3,0.333333333,0,0.333333333,0.333333333
wax,1.107142857,3.64,4.68,4.97,1,0,0,0,0,1,0,0,0,Noun,1,0,0,9.04,4,3,4,1,0,1,1,1
sword,1.107142857,5.95,5.27,4.93,1,0,0,0,0,0,1,0,0,Noun,1,0,0,26.18,1,5,4,1,0,1,1,1
closet,1.107142857,3.55,5.1,4.83,1,0,0,0,0,0,0,0,0,Noun,1,0,0,27.08,10,6,6,2,0.5,0.5,1,0.5
article,1.107142857,3.5,5.68,4.33,1,0,0,0,0,0,0,0,0,Noun,1,0,0,19.57,5,7,7,3,0,0.666666667,0.666666667,0
add,1.107142857,4,6.23,3,1,0,0,0,0,0,0,0,0,Verb,0,0,1,33.06,7,3,2,1,0,1,1,0
coverage,1.107142857,3.19,5.77,2.7,2,0,0,0,0,0,0,0,0,Noun,1,0,0,6.24,3,8,6,2,0,1,0.5,1
negotiate,1.107142857,5,5.57,2,1,0,0,0,0,0,0,1,0,Verb,0,0,1,6.71,2,9,8,4,0,0.25,0.5,0.25
liberty,1.107142857,4.5,7.2,1.85,1,0,0,0,0,0,0,0,0,Noun,1,0,0,16.65,10,7,6,3,0,0,0.666666667,0
intent,1.107142857,4.32,5.86,1.52,1,0,0,0,0,0,0,0,0,Noun,1,0,0,5.61,3,6,6,2,0,1,1,0
bird,1.105263158,3.83,6.75,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,45.45,6,4,3,1,0,1,2,0
clock,1.105263158,3.35,5.65,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,58.63,2,5,4,1,1,1,2,0
jelly,1.105263158,3.63,5.9,4.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.12,4,5,4,2,0,0,0,0.5
star,1.105263158,5.5,7.47,4.69,1,0,0,0,0,0,0,0,0,Noun,1,0,0,81.35,12,4,4,1,1,1,1,1
laser,1.105263158,5.09,5.64,4.5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,8.49,1,5,4,2,0,0,0,0.5
shop,1.105263158,4.76,5.89,4.31,1,0,0,0,0,1,0,1,0,Noun,1,0,0,53.55,7,4,3,1,0,1,1,1
polish,1.105263158,3.36,6,4.23,1,0,0,0,0,1,0,0,0,Noun,1,0,0,9.67,16,6,5,2,0,0.5,0.5,0.5
lecture,1.105263158,3.16,4,3.79,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.47,5,7,5,2,0,0.5,0.5,0.5
ceiling,1.103448276,2.75,5.39,4.85,2,0,0,0,0,0,0,0,0,Noun,1,0,0,8.35,8,7,5,2,0,0.5,0,0.5
sunlight,1.103448276,4.44,7.46,4.45,2,0,0,0,0,0,0,0,0,Noun,1,0,0,4.63,1,8,6,2,0,1,0.5,0.5
pick,1.103448276,3.62,5.91,3.82,1,0,0,0,0,0,0,0,0,Verb,0,0,1,198.39,21,4,3,1,0,1,2,0
approach,1.103448276,4.48,5.45,2.74,1,0,0,0,0,0,0,0,0,Noun,1,0,0,20.98,14,8,5,2,0.5,0.5,0.5,0.5
apply,1.103448276,3.24,5.16,2.5,1,0,0,0,0,0,0,0,0,Verb,0,0,1,12.51,10,5,4,2,0.5,0,0.5,0
wit,1.103448276,4.71,7.25,1.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,5.92,3,3,3,1,0,1,1,0
locate,1.102040816,3.67,5.58,2.97,1,0,0,0,0,0,0,0,0,Verb,0,0,1,10.27,4,6,5,2,0,0.5,1,0
pan,1.101694915,3.05,5.15,4.86,1,0,0,0,0,0,0,0,0,Noun,1,0,0,12.29,14,3,3,1,0,1,1,0
body,1.101694915,4.62,5.95,4.79,1,1,1,0,0,0,0,0,0,Noun,1,0,0,195.53,12,4,4,2,0,0,1,0
examination,1.101694915,4.5,5.05,3.93,2,0,0,0,0,0,0,0,0,Noun,1,0,0,5.51,5,11,11,5,0,0.4,0.2,0.4
haven,1.098360656,2.9,6.36,3.38,1,0,0,0,0,0,0,0,0,Noun,1,0,0,369.49,2,5,5,2,0,0.5,0,1
lamp,1.096153846,2.71,5.74,4.97,1,0,0,0,0,0,0,0,0,Noun,1,0,0,12.88,2,4,4,1,0,1,1,0
stock,1.096153846,3.5,5.5,4.19,1,0,0,0,0,0,0,1,0,Noun,1,0,0,25.49,27,5,4,1,1,1,2,1
schedule,1.096153846,3.35,4.71,3.48,1,0,0,0,0,0,0,0,0,Noun,1,0,0,29.76,4,8,6,2,0.5,0.5,0.5,1
sake,1.096153846,3.2,5.28,2.74,1,0,0,0,0,0,0,0,0,Noun,1,0,0,64.16,3,4,3,1,0,1,1,1
civil,1.096153846,2.95,5.8,2.07,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,15.94,6,5,5,2,0,0.5,0,1
mantel,1.094339623,2.93,4.74,4.64,1,0,0,0,0,0,0,0,0,Noun,1,0,0,0.75,1,6,6,2,0,1,0.5,0
sing,1.094339623,4.1,7.5,4.34,1,0,0,1,0,0,0,0,0,Verb,0,0,1,97.59,5,4,3,1,0,1,0,1
confident,1.094339623,4.62,7.56,2.62,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,10.65,3,9,9,3,0,0.666666667,1,0.333333333
refrigerator,1.092592593,3.25,5.76,5,2,0,0,0,0,0,0,0,0,Noun,1,0,0,8.37,2,12,11,5,0.2,0,0.2,0.4
bridge,1.092592593,3.48,5.44,4.97,1,0,0,0,0,0,0,0,0,Noun,1,0,0,45.71,12,6,4,1,1,1,1,1
wallet,1.092592593,4.25,6,4.81,1,0,0,0,0,0,0,1,0,Noun,1,0,0,22.8,1,6,5,2,0,0.5,0.5,0
medicine,1.092592593,4,5.9,4.79,1,0,0,0,0,0,0,0,0,Noun,1,0,0,34.2,5,8,7,3,0,0.333333333,0.333333333,0.333333333
twin,1.092592593,3.95,5.81,4.17,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.43,9,4,4,1,1,1,1,0
haul,1.092592593,3.18,4.95,3.81,1,0,0,0,0,0,0,0,0,Verb,0,0,1,7.08,4,4,3,1,0,1,0,1
antique,1.092592593,4,6.5,3.75,1,0,0,0,0,0,0,1,0,Adjective,0,1,0,6.06,14,7,5,2,0,1,1,0
produce,1.092592593,3.23,6.57,3.31,1,0,0,0,0,0,0,0,0,Verb,0,0,1,11.06,8,7,6,2,0.5,0.5,1,0.5
beauty,1.092592593,4.89,7.58,2.93,1,0,0,0,0,1,0,0,0,Noun,1,0,0,48.24,3,6,5,2,0.5,0,1,0
instinct,1.092592593,4.44,5.67,2,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.65,2,8,6,2,0.5,1,0.5,0.5
remain,1.092592593,3.2,5.68,1.96,1,0,0,0,0,0,0,0,0,Verb,0,0,1,33.22,4,6,5,2,0,0.5,0,0
chin,1.090909091,3.84,5.07,4.89,1,1,0,0,0,0,0,0,0,Noun,1,0,0,12.69,3,4,3,1,0,1,0,1
bowl,1.090909091,3.21,5.67,4.87,1,0,0,0,0,0,0,0,0,Noun,1,0,0,21.45,15,4,3,1,0,1,1,0
physician,1.090909091,3.96,5.24,4.65,2,0,0,0,0,0,1,1,0,Noun,1,0,0,6.14,1,9,7,3,0,0.333333333,0,1
dock,1.090909091,3.44,5.05,4.64,1,0,0,0,0,0,0,1,0,Noun,1,0,0,9.75,12,4,3,1,0,1,2,0
gown,1.090909091,3.86,6,4.61,1,0,0,0,0,1,0,1,0,Noun,1,0,0,6.55,6,4,4,1,0,1,1,0
wrestling,1.090909091,4.24,4.62,4.38,2,0,0,0,0,0,1,0,0,Noun,1,0,0,8.75,2,9,6,2,0.5,0.5,0,0.5
couple,1.090909091,4.95,7.11,3.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,223.41,9,6,5,2,0,0.5,1,0
draft,1.090909091,4.1,5.3,3.15,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.27,14,5,5,1,1,1,2,1
luxury,1.090909091,4.71,7.25,2.59,1,0,0,0,0,0,0,1,0,Noun,1,0,0,6.02,3,6,6,3,0,0.666666667,0.333333333,0.333333333
technique,1.090909091,3.45,7,2.4,1,0,0,0,0,0,0,0,0,Noun,1,0,0,8.94,2,9,6,2,0,1,1.5,0
philosophy,1.090909091,2.9,5.48,2.14,2,0,0,0,0,0,0,0,0,Noun,1,0,0,8.27,3,10,7,4,0,0.25,0,0.75
tremendous,1.090909091,3.54,7,2.1,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,8.45,3,10,9,3,0.333333333,0.666666667,0.666666667,0.333333333
vital,1.090909091,5.15,5.84,1.93,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,7.76,4,5,5,2,0,0.5,0.5,0.5
lantern,1.089285714,3.21,5.37,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,2.02,1,7,6,2,0,1,0.5,0
cellar,1.089285714,3.14,4.7,4.68,1,0,0,0,0,0,0,0,0,Noun,1,0,0,9.37,3,6,4,2,0,0,0,0.5
pilot,1.089285714,5.6,6,4.67,1,0,0,0,0,0,1,0,0,Noun,1,0,0,26.67,8,5,5,2,0,0.5,1,0
pantry,1.089285714,4,5.38,4.67,1,0,0,0,0,0,0,0,0,Noun,1,0,0,1.75,1,6,6,2,0.5,0.5,1,0
actor,1.089285714,4.35,6.15,4.57,2,0,0,0,0,0,1,1,0,Noun,1,0,0,26.33,2,5,4,2,0,0.5,1,0
woman,1.089285714,3.8,7.09,4.46,1,0,0,0,0,1,0,0,0,Noun,1,0,0,434.63,4,5,5,2,0,0.5,0,0
wash,1.089285714,3.7,6,4.35,1,0,0,1,0,0,0,0,0,Verb,0,0,1,40.73,21,4,3,1,0,1,0,1
contents,1.089285714,4.46,5.79,3.65,2,0,0,0,0,0,0,0,0,Noun,1,0,0,4.29,1,8,8,2,0,1,1.5,0.5
follow,1.089285714,3.76,4.82,3.26,1,0,0,1,0,0,0,0,0,Verb,0,0,1,123.2,24,6,4,2,0,0,0,0.5
chance,1.089285714,4.3,6.05,1.64,1,0,0,0,0,0,0,0,0,Noun,1,0,0,241.24,9,6,3,1,0,1,0,1
rock,1.087719298,3.14,5.72,4.91,1,0,0,0,0,0,0,0,0,Noun,1,0,0,86.16,9,4,3,1,0,1,1,0
fellow,1.087719298,3.05,6.28,3.67,1,0,0,0,0,0,1,0,0,Noun,1,0,0,58.57,7,6,4,2,0,0,0,0.5
wake,1.087719298,3.8,6.57,3.11,1,0,0,1,0,0,0,0,0,Verb,0,0,1,105.22,9,4,3,1,0,1,1,0
greet,1.087719298,3.86,6.25,2.96,1,0,0,0,0,0,0,0,0,Verb,0,0,1,5.25,4,5,4,1,1,1,2,0
adventure,1.087719298,6.36,7.4,2.59,1,0,0,0,0,0,0,0,0,Noun,1,0,0,13.43,3,9,7,3,0,0.666666667,0.333333333,0.666666667
confess,1.087719298,4.67,4.85,2.57,1,0,0,0,0,0,0,0,0,Verb,0,0,1,15.84,3,7,6,2,0,1,0.5,1
relaxed,1.087719298,2.49,7.25,2.5,2,0,0,0,0,0,0,0,1,Adjective,0,1,0,6.98,1,7,7,2,0,0.5,1,0.5
exciting,1.087719298,6.95,7.95,1.96,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,34.82,2,8,7,3,0,0.666666667,0.666666667,0.333333333
armchair,1.086206897,2.75,5.67,5,2,0,0,0,0,0,0,0,0,Noun,1,0,0,0.41,1,8,6,2,0,1,0,0.5
vegetable,1.086206897,3.75,6.79,4.89,1,0,0,0,0,0,0,0,0,Noun,1,0,0,5.71,2,9,8,3,0,0.666666667,0.666666667,0.666666667
basement,1.086206897,3.33,4.81,4.89,1,0,0,0,0,0,0,0,0,Noun,1,0,0,21.06,2,8,7,2,0,1,1,0.5
circus,1.086206897,5.45,5.85,4.43,1,0,0,0,0,0,0,0,0,Noun,1,0,0,17.06,6,6,5,2,0,0.5,0.5,1
light,1.086206897,3.52,6.55,4.21,1,0,1,0,0,0,0,0,0,Noun,1,0,0,165.2,47,5,3,1,0,1,1,0
roll,1.086206897,3.9,5.72,4.16,1,0,0,1,0,0,0,0,0,Verb,0,0,1,63.27,33,4,3,1,0,1,0,0
route,1.086206897,3.83,5.86,3.88,1,0,0,0,0,0,0,0,0,Noun,1,0,0,21.35,5,5,3,1,0,1,1,0
judge,1.086206897,4.5,3.89,3.75,1,0,1,0,0,0,1,0,0,Noun,1,0,0,79.67,7,5,3,1,0,1,0,2
name,1.086206897,3.04,5.62,3.5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,641.86,15,4,3,1,0,1,0,0
recent,1.086206897,3.82,5.42,2.5,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,13.12,3,6,6,2,0,0.5,0.5,0.5
indicate,1.086206897,3.32,5.05,2.39,1,0,0,0,0,0,0,0,0,Verb,0,0,1,8.33,5,8,7,3,0,0.666666667,1,0
owe,1.086206897,4.67,3.56,2.07,1,0,0,0,0,0,0,0,0,Verb,0,0,1,74.16,3,3,1,1,0,0,0,0
honest,1.086206897,4,8.16,1.66,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,72.33,7,6,5,2,0,0.5,0.5,0.5
bunny,1.084745763,3.86,7.3,4.97,1,0,0,0,0,1,0,0,0,Noun,1,0,0,18.55,2,5,4,2,0,0,0.5,0
